Scenario,Experiment,Independent_run,Solution,Initial_UOI,Final_UOI,UOI_std,Gap(%),LB,LB_std,UB,UB_std,SAOFI,SAODI,CAODI,CBLSAOFI,CBLSAODI,CBLODI,ASOFI,ASODI,Actions,CPU_Time(ms)
1,1,4,2,0.02196993708893178,0.005868463517966635,5.930886746397224E-5,0.3616518290944445,0.0058472401123141685,30.0,0.005889686923619101,15.993247358908574,0.29041095890410956,4.410958904109589,15.18867924528302,0.16129032258064507,2.451612903225808,15.200000000000017,0.38488947340978935,5.830152855238357,3.0,254795.0
1,1,4,3,0.02196993708893178,0.0052971329056801355,1.422227997016034E-4,0.9607796549020529,0.005246239130429238,30.0,0.0053480266809310326,6.5453682692577555,0.24155251141552508,3.7328767123287667,15.453686200378073,0.13225806451612895,2.0483870967741944,15.487804878048797,0.2976348840068787,4.576753106267986,2.0,254795.0
1,1,4,4,0.02196993708893178,0.005907049368862014,6.888186146105378E-5,0.41728206452854416,0.0058824003113029065,30.0,0.0059316984264211215,15.865622010198148,0.2920852359208523,4.470319634703196,15.304846274101097,0.1612903225806451,2.467741935483872,15.300000000000011,0.3872049782692008,5.925007731001225,3.0,254795.0
1,1,5,0,0.022775087247223054,0.00504650507802046,6.14661842747583E-5,0.4358539468133619,0.005024509686461771,30.0,0.005068500469579148,11.102128868393665,0.2273972602739726,3.4383561643835616,15.120481927710843,0.12473118279569885,1.8870967741935492,15.129310344827601,0.2786463089072001,4.20625298933308,2.0,260479.0
1,1,5,1,0.022775087247223054,0.005372919470096724,1.525543067618536E-4,1.016037144704564,0.005318328612525478,30.0,0.00542751032766797,7.729482824527464,0.243531202435312,3.817351598173516,15.675,0.13440860215053757,2.112903225806453,15.720000000000017,0.30059420348881877,4.676455851871936,1.0,260479.0
1,1,5,2,0.022775087247223054,0.005172606900082829,5.939760037544148E-5,0.4109177195873896,0.005151351741765789,30.0,0.00519386205839987,14.036859974779006,0.23637747336377465,3.573059360730594,15.11590470057953,0.1311827956989247,1.9838709677419364,15.122950819672143,0.29355455547341563,4.432528852647175,1.0,260479.0
1,1,5,3,0.022775087247223054,0.00585516731834765,8.907007199503725E-5,0.544362170805592,0.005823294002429193,30.0,0.005887040634266107,8.502234411779666,0.29178082191780813,4.513698630136986,15.469483568075121,0.16021505376344078,2.483870967741937,15.503355704698002,0.367424003373961,5.654640777476765,3.0,260479.0
1,1,5,4,0.022775087247223054,0.006286870097555154,1.494146470063413E-4,0.85046046645153,0.0062334027527982845,30.0,0.0063403374423120235,7.619623602542282,0.3269406392694064,5.075342465753424,15.523743016759774,0.17956989247311822,2.790322580645162,15.538922155688631,0.41262159299667756,6.378360713472583,3.0,260479.0
1,1,6,0,0.022725289671407033,0.005020002773570782,4.106318749228075E-5,0.2927144384219287,0.005005308500643359,30.0,0.005034697046498205,19.118721867299968,0.22465753424657528,3.36986301369863,15.000000000000004,0.12258064516129027,1.8387096774193554,15.00000000000001,0.28033505761619265,4.205025864242889,2.0,284842.0
1,1,6,1,0.022725289671407033,0.005477629036711758,1.4818286471294926E-4,0.9680567407680981,0.005424602479587599,30.0,0.005530655593835917,7.8053066747761735,0.254337899543379,3.9794520547945202,15.646319569120287,0.1397849462365591,2.193548387096775,15.692307692307702,0.3153789005816562,4.904312594979658,1.0,284842.0
1,1,6,2,0.022725289671407033,0.005907839561525116,1.398518053583013E-4,0.847100285992796,0.0058577942357034415,30.0,0.005957884887346791,6.415699241705611,0.2977168949771689,4.5479452054794525,15.276073619631905,0.1634408602150537,2.500000000000001,15.29605263157896,0.3769874222598837,5.736623013845963,3.0,284842.0
1,1,6,3,0.022725289671407033,0.005785709188135665,4.3853546857898E-5,0.2712336498826801,0.005770016397933087,30.0,0.005801401978338243,18.317705222774165,0.29238964992389643,4.385844748858446,14.999999999999998,0.16021505376344078,2.4032258064516143,15.000000000000016,0.37612617357126604,5.6418926035689925,3.0,284842.0
1,1,6,4,0.022725289671407033,0.006011215493659525,9.94501377864211E-5,0.5920229410360565,0.0059756277189019465,30.0,0.0060468032684171035,9.882941362733417,0.3056316590563165,4.666666666666666,15.268924302788847,0.1677419354838709,2.564516129032259,15.28846153846155,0.3945397526826741,6.005133376753846,3.0,284842.0
1,1,7,0,0.0225707281995523,0.005433174514341177,1.539641203419071E-4,1.0140545409736357,0.005378079161459478,30.0,0.0054882698672228765,7.8238988387070325,0.24657534246575347,3.7968036529680367,15.398148148148147,0.13655913978494622,2.1129032258064524,15.472440944881898,0.3178301860296683,4.885284314296019,2.0,342262.0
1,1,7,1,0.0225707281995523,0.005964676128012045,8.554244287586006E-5,0.5132042275782367,0.005934065157961737,30.0,0.005995287098062353,10.466693344448828,0.3033485540334855,4.5936073059360725,15.143000501756147,0.16774193548387087,2.5483870967741944,15.192307692307706,0.3911242830160766,5.9331638769747155,3.0,342262.0
1,1,7,2,0.0225707281995523,0.005210538790287,2.2493154759688612E-4,1.544767706660959,0.005130048069711604,30.0,0.005291029510862396,3.9559119705299794,0.22237442922374426,3.5000000000000004,15.739219712525673,0.12473118279569886,1.967741935483872,15.775862068965534,0.284157246203891,4.422458444233873,1.0,342262.0
1,1,7,3,0.0225707281995523,0.006092687449082699,4.8117263043634556E-5,0.2826099580605571,0.006075468907638086,30.0,0.006109905990527313,18.590156638598,0.3194824961948248,4.792237442922374,15.000000000000007,0.1763440860215053,2.645161290322582,15.000000000000012,0.41206767556972446,6.181015133545867,3.0,342262.0
1,1,7,4,0.0225707281995523,0.006165889101895134,6.840840810325681E-5,0.3970171056656801,0.006141409467444234,30.0,0.0061903687363460335,14.661074340919127,0.32359208523592087,4.9086757990867556,15.169332079021629,0.1784946236559139,2.70967741935484,15.180722891566278,0.4136427272374318,6.258947789030114,3.0,342262.0
1,1,8,0,0.02237258768970752,0.0048587481591289665,1.1404421007468036E-4,0.8399323265675533,0.004817937962673937,30.0,0.004899558355583996,6.602997124657597,0.20776255707762556,3.143835616438356,15.131868131868131,0.11397849462365588,1.725806451612904,15.141509433962275,0.2552184241491153,3.8541212883060294,2.0,485651.0
1,1,8,1,0.02237258768970752,0.005315889644577663,1.0256297814892117E-4,0.6904148285481814,0.005279187954202242,30.0,0.005352591334953084,6.877059720338848,0.2474885844748858,3.794520547945205,15.33210332103321,0.1365591397849462,2.0967741935483883,15.354330708661433,0.30225669229650354,4.61757219264909,1.0,485651.0
1,1,8,2,0.02237258768970752,0.005480719749278607,9.377826337725186E-5,0.6122940435198544,0.005447161628711758,30.0,0.005514277869845457,11.99509373500618,0.2616438356164383,3.979452054794521,15.20942408376964,0.14408602150537628,2.1935483870967754,15.22388059701494,0.3232057941057774,4.9051732154160685,2.0,485651.0
